group,iteration,AUC,Precision,Recall,F1,Accuracy
Overall,0,0.45812875032424927,0.2861952781677246,0.5,0.36402568221092224,0.5723905563354492
Gender: Male,0,0.3763253688812256,0.27812498807907104,0.5,0.35742971301078796,0.5562500357627869
Gender: Female,0,0.5645943880081177,0.2956204414367676,0.5,0.37155961990356445,0.5912408828735352
Age: <40,0,0.3942943215370178,0.31092438101768494,0.5,0.3834196925163269,0.6218487620353699
Age: 40-50,0,0.37647056579589844,0.24637681245803833,0.5,0.3300970792770386,0.49275362491607666
Age: 50-65,0,0.5487302541732788,0.2844036817550659,0.5,0.3625730872154236,0.5688073039054871
Race: White,0,0.5842013955116272,0.2711864411830902,0.5,0.35164836049079895,0.5423728823661804
Race: Black,0,0.13725489377975464,0.3695652186870575,0.5,0.42500001192092896,0.739130437374115
Race: Other,0,0.38889819383621216,0.28525641560554504,0.5,0.3632653057575226,0.5705128312110901
Overall,1,0.46875,0.2845117747783661,0.5,0.3626609444618225,0.5690235495567322
Gender: Male,1,0.4336670935153961,0.29012346267700195,0.5,0.3671875,0.5802469253540039
Gender: Female,1,0.4995555877685547,0.2777777910232544,0.5,0.3571428656578064,0.555555522441864
Age: <40,1,0.4487074613571167,0.30241936445236206,0.5,0.37688443064689636,0.6048386693000793
Age: 40-50,1,0.4300000071525574,0.2023809552192688,0.5,0.2881355881690979,0.4047619104385376
Age: 50-65,1,0.5189655423164368,0.33707866072654724,0.5,0.4026845693588257,0.6741573214530945
Race: White,1,0.5862897634506226,0.27702704071998596,0.5,0.35652172565460205,0.5540540814399719
Race: Black,1,0.375,0.25,0.5,0.3333333432674408,0.5
Race: Other,1,0.36373335123062134,0.30000001192092896,0.5,0.375,0.6000000238418579
Overall,2,0.5031590461730957,0.27441078424453735,0.5,0.354347825050354,0.5488215088844299
Gender: Male,2,0.485846608877182,0.2824675440788269,0.5,0.3609958589076996,0.5649350881576538
Gender: Female,2,0.5145325660705566,0.2657342553138733,0.5,0.34703195095062256,0.5314685106277466
Age: <40,2,0.5150521993637085,0.26293104887008667,0.5,0.3446327745914459,0.5258620381355286
Age: 40-50,2,0.4371643662452698,0.2816092073917389,0.5,0.3602941036224365,0.5632184147834778
Age: 50-65,2,0.553152322769165,0.2819148898124695,0.5,0.36054420471191406,0.563829779624939
Race: White,2,0.5399572849273682,0.262773722410202,0.5,0.3444976210594177,0.525547444820404
Race: Black,2,0.6857142448425293,0.20588235557079315,0.5,0.2916666567325592,0.4117647111415863
Race: Other,2,0.45359161496162415,0.2937062978744507,0.5,0.3700440526008606,0.5874125957489014
Overall,3,0.4979441165924072,0.2929292917251587,0.5,0.36942675709724426,0.5858585834503174
Gender: Male,3,0.4959224462509155,0.29573169350624084,0.5,0.37164750695228577,0.5914633870124817
Gender: Female,3,0.49791279435157776,0.28947368264198303,0.5,0.36666667461395264,0.5789473652839661
Age: <40,3,0.39854079484939575,0.31386861205101013,0.5,0.3856502175331116,0.6277372241020203
Age: 40-50,3,0.531531572341919,0.25342464447021484,0.5,0.33636364340782166,0.5068492889404297
Age: 50-65,3,0.6367102861404419,0.2931034564971924,0.5,0.3695652186870575,0.5862069129943848
Race: White,3,0.5667093992233276,0.2817460298538208,0.5,0.3604061007499695,0.5634921193122864
Race: Black,3,0.375,0.2857142984867096,0.5,0.3636363744735718,0.5714285969734192
Race: Other,3,0.4932265877723694,0.3041957914829254,0.5,0.37826088070869446,0.6083915829658508
Overall,4,0.6000460386276245,0.28114476799964905,0.5,0.35991379618644714,0.5622895359992981
Gender: Male,4,0.5666340589523315,0.2924528419971466,0.5,0.369047611951828,0.5849056243896484
Gender: Female,4,0.6361908912658691,0.26811593770980835,0.5,0.349056601524353,0.5362318754196167
Age: <40,4,0.6618287563323975,0.2977099120616913,0.5,0.3732057511806488,0.5954198241233826
Age: 40-50,4,0.4119769334793091,0.2800000011920929,0.5,0.3589743673801422,0.5600000023841858
Age: 50-65,4,0.6339458227157593,0.25824177265167236,0.5,0.34057971835136414,0.5164835453033447
Race: White,4,0.7438806295394897,0.28632479906082153,0.5,0.364130437374115,0.5726495981216431
Race: Black,4,0.6142857074737549,0.2083333283662796,0.5,0.29411765933036804,0.4166666865348816
Race: Other,4,0.5249158143997192,0.2884615361690521,0.5,0.3658536672592163,0.5769230723381042
Overall,5,0.5213534832000732,0.27272728085517883,0.5,0.3529411852359772,0.5454545617103577
Gender: Male,5,0.45787546038627625,0.3013245165348053,0.5,0.37603306770324707,0.6026490330696106
Gender: Female,5,0.5716431736946106,0.24315068125724792,0.5,0.3271889388561249,0.48630136251449585
Age: <40,5,0.5387018918991089,0.24806201457977295,0.5,0.3316062092781067,0.4961240291595459
Age: 40-50,5,0.4247863292694092,0.28260868787765503,0.5,0.3611111044883728,0.5652173757553101
Age: 50-65,5,0.548305094242096,0.29797980189323425,0.5,0.3734177350997925,0.5959596037864685
Race: White,5,0.6023809909820557,0.26923078298568726,0.5,0.3499999940395355,0.5384615659713745
Race: Black,5,0.4176470637321472,0.31481480598449707,0.5,0.3863636255264282,0.6296296119689941
Race: Other,5,0.4754871726036072,0.2678571343421936,0.5,0.3488371968269348,0.5357142686843872
Overall,6,0.5232621431350708,0.2609427571296692,0.5,0.34292036294937134,0.5218855142593384
Gender: Male,6,0.5041855573654175,0.3032258152961731,0.5,0.37751004099845886,0.6064516305923462
Gender: Female,6,0.5150779485702515,0.21478873491287231,0.5,0.30049261450767517,0.42957746982574463
Age: <40,6,0.44152048230171204,0.27906978130340576,0.5,0.35820895433425903,0.5581395626068115
Age: 40-50,6,0.4486486613750458,0.2238806039094925,0.5,0.30927833914756775,0.4477611780166626
Age: 50-65,6,0.6796383857727051,0.26237624883651733,0.5,0.34415584802627563,0.5247524380683899
Race: White,6,0.5204819440841675,0.2902098000049591,0.5,0.36725664138793945,0.5804196000099182
Race: Black,6,0.4333333373069763,0.2222222238779068,0.5,0.3076923191547394,0.4444444477558136
Race: Other,6,0.5318408012390137,0.23622047901153564,0.5,0.32085561752319336,0.4724409580230713
Overall,7,0.48859167098999023,0.3080808222293854,0.5,0.3812499940395355,0.616161584854126
Gender: Male,7,0.4747474789619446,0.3193548321723938,0.5,0.3897637724876404,0.6387096643447876
Gender: Female,7,0.49527913331985474,0.2957746386528015,0.5,0.37168142199516296,0.591549277305603
Age: <40,7,0.44405597448349,0.3142857253551483,0.5,0.38596490025520325,0.6285714507102966
Age: 40-50,7,0.4211711287498474,0.30327868461608887,0.5,0.37755101919174194,0.6065573692321777
Age: 50-65,7,0.6093466281890869,0.3020833432674408,0.5,0.37662336230278015,0.6041666865348816
Race: White,7,0.5682458877563477,0.2817460298538208,0.5,0.3604061007499695,0.5634921193122864
Race: Black,7,0.43703705072402954,0.3125,0.5,0.38461539149284363,0.625
Race: Other,7,0.4507216215133667,0.32993197441101074,0.5,0.39754098653793335,0.6598639488220215
Overall,8,0.46933695673942566,0.29629629850387573,0.5,0.3720930218696594,0.5925925970077515
Gender: Male,8,0.4222641587257385,0.32679739594459534,0.5,0.395256906747818,0.6535947918891907
Gender: Female,8,0.5017415285110474,0.2638888955116272,0.5,0.34545454382896423,0.5277777910232544
Age: <40,8,0.4915525019168854,0.2744360864162445,0.5,0.3543689250946045,0.548872172832489
Age: 40-50,8,0.4299789071083069,0.31410256028175354,0.5,0.3858267664909363,0.6282051205635071
Age: 50-65,8,0.5127314925193787,0.3139534890651703,0.5,0.3857142925262451,0.6279069781303406
Race: White,8,0.5868902206420898,0.3153846263885498,0.5,0.38679245114326477,0.6307692527770996
Race: Black,8,0.3642857074737549,0.29411765933036804,0.5,0.37037035822868347,0.5882353186607361
Race: Other,8,0.4086119830608368,0.27819550037384033,0.5,0.35748791694641113,0.5563910007476807
Overall,9,0.4938560128211975,0.30471381545066833,0.5,0.3786610960960388,0.6094275712966919
Gender: Male,9,0.47458916902542114,0.3154761791229248,0.5,0.38686132431030273,0.6309524178504944
Gender: Female,9,0.5202469229698181,0.2906976640224457,0.5,0.36764705181121826,0.5813953280448914
Age: <40,9,0.5147500038146973,0.3076923191547394,0.5,0.380952388048172,0.6153846383094788
Age: 40-50,9,0.44045913219451904,0.273333340883255,0.5,0.3534482717514038,0.54666668176651
Age: 50-65,9,0.5427083373069763,0.32608696818351746,0.5,0.3947368562221527,0.6521739363670349
Race: White,9,0.5849548578262329,0.3185185194015503,0.5,0.3891402781009674,0.6370370388031006
Race: Black,9,0.3571428656578064,0.26923078298568726,0.5,0.3499999940395355,0.5384615659713745
Race: Other,9,0.39191919565200806,0.2977941036224365,0.5,0.3732718825340271,0.5955882668495178
