group,AUC_mean,AUC_std,AUC_ci_lower,AUC_ci_upper,Precision_mean,Precision_std,Precision_ci_lower,Precision_ci_upper,Recall_mean,Recall_std,Recall_ci_lower,Recall_ci_upper,F1_mean,F1_std,F1_ci_lower,F1_ci_upper,Accuracy_mean,Accuracy_std,Accuracy_ci_lower,Accuracy_ci_upper
Overall,0.6783592315912247,0.01638771709008067,0.6457522928714752,0.7088909059762954,0.6253883871436119,0.013860485973258452,0.5974653095006943,0.6516414165496827,0.6228797194361687,0.013355034420156604,0.5957357063889503,0.648476067185402,0.6234832865595817,0.013519654591885687,0.5955030232667923,0.6496383666992187,0.6376932176947594,0.014110695056638973,0.6098933532834053,0.6645966351032258
Gender: Male,0.6848994222283363,0.026164105912467334,0.6321536958217621,0.7343724295496941,0.6316040354967117,0.021157626189947144,0.5898669004440308,0.6706297069787979,0.6333078837990761,0.021112224592657963,0.5914976269006729,0.6724002808332443,0.6316409220099449,0.02127637459484938,0.5891445651650429,0.6709805741906166,0.6391833028197289,0.021904309196825757,0.5970562919974327,0.6806828156113625
Gender: Female,0.6690760061144829,0.01965784065177161,0.629933625459671,0.7071872323751449,0.620704183280468,0.01746295043098345,0.584393821656704,0.6540754422545433,0.6120369145870209,0.015983176262061326,0.5791159570217133,0.6433821603655815,0.6124962770342827,0.016625120723157284,0.578842906653881,0.6458605274558067,0.6360900773406029,0.017712019819888132,0.6005899161100388,0.6709727346897125
Age: <40,0.6661579558253288,0.023682305558517375,0.6196717739105224,0.7121435075998306,0.6310822641253472,0.020443279200213424,0.5900744035840034,0.6708289921283722,0.6311449378728866,0.020435875304989574,0.590525920689106,0.6718990236520768,0.6306139261126519,0.020426160337351517,0.5899307906627655,0.6709904372692108,0.6313826075792313,0.02047116124968844,0.5907033517956733,0.6720483511686325
Age: 40-50,0.7182919015288353,0.02980138786360969,0.6562857031822205,0.7717891946434974,0.6678071298599243,0.02786557891184638,0.6133786171674729,0.7194926828145981,0.6416229456067085,0.023841205784062115,0.5946156844496727,0.6886103987693787,0.6384083022475242,0.02647356479770225,0.5885590493679047,0.688457190990448,0.6657004187703133,0.027518229450704482,0.6114561304450035,0.715503667294979
Age: 50-65,0.6573130915760994,0.027805303566444905,0.6047696709632874,0.7116735994815826,0.5921757692694664,0.022321477990212668,0.5523610711097717,0.6364121407270431,0.5949277595281601,0.02219110762970644,0.5545954674482345,0.6381242573261261,0.5924932932257653,0.022436223653209277,0.5519907638430596,0.6361754789948464,0.6260872585177422,0.023655971904265268,0.5804842635989189,0.6721702933311462
Race: White,0.6665117751359939,0.023754514462290304,0.6206772416830063,0.7136603683233261,0.6268314871191979,0.018896481162240665,0.5900490611791611,0.6638413012027741,0.6269401604533196,0.018951986707024186,0.5900470793247223,0.6639809861779213,0.6264072164297104,0.0190114004057001,0.5890726625919342,0.6638656169176101,0.6268735574483871,0.019022349510006895,0.5893081501126289,0.6643431589007378
Race: Black,0.6488827286958695,0.035416264416029554,0.5826329693198204,0.7157359227538109,0.5902794002592564,0.033580370842960165,0.5275797918438911,0.6564688950777053,0.5686817002892495,0.025330914551406028,0.5202253520488739,0.6190680712461472,0.5715592443943024,0.02839385926958757,0.5168392196297645,0.626797491312027,0.7092625938057899,0.024890521416824136,0.660899218916893,0.7556402027606964
Race: Other,0.6030080944001674,0.03806632842709511,0.5286672294139863,0.6731793016195298,0.5530766543447971,0.03173344633955427,0.4922051765024662,0.6156370759010314,0.5503485922813416,0.03003517657865901,0.4927769109606743,0.609646026790142,0.5489415887594223,0.03089073600113154,0.48807483315467837,0.6085708767175675,0.574111175596714,0.03329657980673641,0.5055503711104393,0.6368421316146851
