group,n_samples,n_patients,AUC_full,AUC_mean,AUC_std,AUC_ci_lower,AUC_ci_upper,Precision_full,Precision_mean,Precision_std,Precision_ci_lower,Precision_ci_upper,Recall_full,Recall_mean,Recall_std,Recall_ci_lower,Recall_ci_upper,F1_full,F1_mean,F1_std,F1_ci_lower,F1_ci_upper,Accuracy_full,Accuracy_mean,Accuracy_std,Accuracy_ci_lower,Accuracy_ci_upper
Overall,1965,1224,0.6278877412583834,0.6277115555400046,0.018319550422614055,0.5919776379953758,0.6641394895263679,0.6931407942238267,0.6918740970197179,0.02437068439887263,0.6430366347569957,0.7371631098710505,0.5013054830287206,0.5004052641692714,0.027405058008883362,0.45090736040609136,0.5555699481865285,0.5818181818181818,0.5804389991998415,0.0239523236667089,0.5327254155461102,0.6290736395563731,0.5786259541984733,0.5785171064096389,0.018153187209482165,0.5432599526317538,0.6160985148989032
Gender: F,1006,670,0.6297085128606865,0.6290591577743073,0.024879448289828302,0.5800112215098688,0.6743876443373034,0.6764705882352942,0.674318374436471,0.029942939685875008,0.617203217350881,0.7327609548114029,0.5827702702702703,0.5814077981023743,0.033296894835412774,0.5162326943556976,0.6460639807146646,0.6261343012704175,0.6239591863621676,0.02747476984661603,0.5692724323112734,0.6797194040342044,0.5904572564612326,0.5899094338379943,0.02318005029244854,0.5457177710173321,0.6353176195738576
Gender: M,959,554,0.6282434327465009,0.628696880366818,0.02834716922504164,0.5719148073488668,0.6828708791265434,0.719626168224299,0.7186603286506951,0.03893898328854599,0.6385542168674698,0.7853815794712533,0.414721723518851,0.4144929364964719,0.0417927631484309,0.3350869236583522,0.498266021526612,0.5261958997722096,0.5248262978951401,0.039936167545382276,0.4441637789294039,0.5983498819000962,0.5662148070907195,0.5665865211948325,0.027599052178741226,0.5144038516448539,0.6175568725551097
Age: Adult,480,293,0.6091827186214446,0.6114283839683763,0.03915503287567701,0.5350299577414782,0.6878704731849998,0.6602870813397129,0.6607474808237304,0.05001433436824992,0.5584149457100276,0.7539287860576923,0.5092250922509225,0.5110490044014806,0.05544513658363864,0.3992975706207574,0.6154028436018958,0.575,0.5749804449483629,0.047721687763263035,0.4751074402363685,0.6643967197305062,0.575,0.577290554064578,0.037318210293487815,0.5,0.6516225806451613
Age: Senior,828,488,0.6085619204549126,0.607028697283562,0.02952265378186887,0.5498251891726404,0.664804028920499,0.7580174927113703,0.7546919910051044,0.033899859452472425,0.6859714897824655,0.8160032258064516,0.47882136279926335,0.47719178564530873,0.04199185363892807,0.3991490266992873,0.5656083392729864,0.5869074492099323,0.5838826669183868,0.03764563498440722,0.5132077149295573,0.6586995387124726,0.5579710144927537,0.5567325816707739,0.030134089038268554,0.4962218265885641,0.6173070994644336
Age: Young,657,443,0.6682812644850283,0.6668295426175492,0.02906732984950136,0.6120812995783758,0.7246268051086358,0.6379928315412187,0.6360124892642457,0.040657886024340596,0.555911725972215,0.7152548258003767,0.5313432835820896,0.5291375803766589,0.041437803159894385,0.44700379115078226,0.6062533244680851,0.5798045602605864,0.5768902945622455,0.035905920189520414,0.5063174522401035,0.6457571268417681,0.6073059360730594,0.6068410035199853,0.0278216017296273,0.553125297582609,0.6635213032581453
Race: black,504,296,0.503452196382429,0.502120387808311,0.043473496289120436,0.42012183968184563,0.5851889178988005,0.7485029940119761,0.7467386544180958,0.02803694140773312,0.6890210027100271,0.7971630112016574,1.0,1.0,0.0,1.0,1.0,0.8561643835616438,0.8547128277963937,0.018457818679697095,0.815882101463044,0.8871348966570857,0.75,0.7482724263377171,0.027828143810969964,0.6925997814257416,0.7973870974505199
Race: others,389,245,0.5468886462882095,0.5436357152730587,0.041240641742788464,0.4647655484286011,0.6221992942039313,0.6134185303514377,0.6122428766785872,0.04300265451509988,0.5253064678918373,0.6912831021437579,0.8384279475982532,0.8338664652110384,0.03857516920113141,0.7596064814814815,0.9058838089691322,0.7084870848708487,0.705228521139263,0.035934107251847786,0.6311185510276449,0.7724232746145017,0.5938303341902313,0.5918966812809388,0.03859951188150283,0.5147375679916686,0.6636314518179506
Race: white,1072,683,0.5776891875424334,0.5783429878732673,0.02593819983938314,0.525423309690022,0.6286457047333045,0.5294117647058824,0.5215471276387889,0.14076992027615406,0.26625000000000004,0.7857142857142857,0.01651376146788991,0.01633853283695624,0.006149473476231601,0.005780068919519786,0.029258840582845638,0.03202846975088968,0.031616265146633356,0.011710126682156765,0.011320754716981131,0.05608002665217162,0.4925373134328358,0.4937402288160045,0.023514706350201555,0.4458203887194447,0.5408276429920075
