group,n_samples,n_patients,AUC_full,AUC_mean,AUC_std,AUC_ci_lower,AUC_ci_upper,Precision_full,Precision_mean,Precision_std,Precision_ci_lower,Precision_ci_upper,Recall_full,Recall_mean,Recall_std,Recall_ci_lower,Recall_ci_upper,F1_full,F1_mean,F1_std,F1_ci_lower,F1_ci_upper,Accuracy_full,Accuracy_mean,Accuracy_std,Accuracy_ci_lower,Accuracy_ci_upper
Overall,1965,1224,0.6268201035853855,0.626830235093252,0.01824508525113754,0.5925981985023021,0.664252995200408,0.6894484412470024,0.6881123724962425,0.024336765701783836,0.6386362422915721,0.7347954979108724,0.5004351610095735,0.49963395635889296,0.027315668861202156,0.4509990796525882,0.5559464951875847,0.5799293998991427,0.5785951026265005,0.023884026822004356,0.531304699415516,0.628354987899584,0.5760814249363868,0.5759617555592668,0.01817315724145923,0.5408604048081959,0.6139504764773536
Gender: F,1006,670,0.6432975094659876,0.6427896033824136,0.024635773025397878,0.5944048746002618,0.6891406241570271,0.6764705882352942,0.674318374436471,0.029942939685875008,0.617203217350881,0.7327609548114029,0.5827702702702703,0.5814077981023743,0.033296894835412774,0.5162326943556976,0.6460639807146646,0.6261343012704175,0.6239591863621676,0.02747476984661603,0.5692724323112734,0.6797194040342044,0.5904572564612326,0.5899094338379943,0.02318005029244854,0.5457177710173321,0.6353176195738576
Gender: M,959,554,0.6092160383004189,0.6095460987028789,0.028240131688604383,0.5529098804022416,0.6637441598763346,0.7098765432098766,0.7086666004327155,0.03911853749612469,0.6268079710144928,0.779729586426299,0.4129263913824057,0.4128824723861735,0.04199604602825733,0.33014821585597265,0.4972137246796196,0.5221339387060159,0.5208559776683988,0.04013309622703601,0.43627278830759697,0.5970596948864569,0.5610010427528676,0.5613484529055326,0.02783327793317064,0.5059305484929157,0.6150750178613955
Age: Adult,480,293,0.6042656120341108,0.6067159294979256,0.039474360916003176,0.5269719886066389,0.6850690348955116,0.6438356164383562,0.6440104447323085,0.048897421540416694,0.5467093963122001,0.7379241136297587,0.5202952029520295,0.5222777997218814,0.055208041821480855,0.4144987699876999,0.6269957983193277,0.5755102040816327,0.5754637948440329,0.04660093491197883,0.4788631309387425,0.6640953669003868,0.5666666666666667,0.5687569899956009,0.037171802118469134,0.494862170139116,0.643167325376253
Age: Senior,828,488,0.6054085489968013,0.603918117437355,0.02944002808771664,0.5439054533466081,0.6621123492903858,0.7580174927113703,0.7546919910051044,0.033899859452472425,0.6859714897824655,0.8160032258064516,0.47882136279926335,0.47719178564530873,0.04199185363892807,0.3991490266992873,0.5656083392729864,0.5869074492099323,0.5838826669183868,0.03764563498440722,0.5132077149295573,0.6586995387124726,0.5579710144927537,0.5567325816707739,0.030134089038268554,0.4962218265885641,0.6173070994644336
Age: Young,657,443,0.6760776861036433,0.6749218382411377,0.02861578904190293,0.6199491168587877,0.7311016246971035,0.6397058823529411,0.637728404665358,0.04074923360202906,0.5598052441425936,0.7193786305771845,0.5194029850746269,0.517510897159028,0.041436458833753916,0.43559904327027615,0.5974658523889865,0.5733113673805601,0.5705608024182988,0.036039030582746934,0.4991267730079803,0.6433005914175683,0.6057838660578386,0.6054254127831639,0.02754936581004853,0.5530930429530482,0.6625527070332264
Race: black,504,296,0.5198346253229975,0.519531684740175,0.04547046758237346,0.42832273738392157,0.6085999280180313,0.7485029940119761,0.7467386544180958,0.02803694140773312,0.6890210027100271,0.7971630112016574,1.0,1.0,0.0,1.0,1.0,0.8561643835616438,0.8547128277963937,0.018457818679697095,0.815882101463044,0.8871348966570857,0.75,0.7482724263377171,0.027828143810969964,0.6925997814257416,0.7973870974505199
Race: others,389,245,0.5388919213973798,0.53552178253232,0.041850191096471825,0.45539977797943076,0.6142892666245725,0.6044303797468354,0.6031868255218509,0.042739119322907936,0.5180157211563324,0.6802981595465902,0.834061135371179,0.8301633594246918,0.038748723972766894,0.7548481501022225,0.9004929495055877,0.7009174311926606,0.697837211953263,0.035762464896261496,0.6215392039709533,0.7635383036620238,0.5809768637532133,0.5790528801384229,0.03845674781919989,0.5013925647574441,0.6502642377190113
Race: white,1072,683,0.5647807391675225,0.5655886736320931,0.02534286392798219,0.51483671586679,0.6141616479728602,0.5294117647058824,0.5215471276387889,0.14076992027615406,0.26625000000000004,0.7857142857142857,0.01651376146788991,0.01633853283695624,0.006149473476231601,0.005780068919519786,0.029258840582845638,0.03202846975088968,0.031616265146633356,0.011710126682156765,0.011320754716981131,0.05608002665217162,0.4925373134328358,0.4937402288160045,0.023514706350201555,0.4458203887194447,0.5408276429920075
