group,n_samples,n_patients,AUC_full,AUC_mean,AUC_std,AUC_ci_lower,AUC_ci_upper,Precision_full,Precision_mean,Precision_std,Precision_ci_lower,Precision_ci_upper,Recall_full,Recall_mean,Recall_std,Recall_ci_lower,Recall_ci_upper,F1_full,F1_mean,F1_std,F1_ci_lower,F1_ci_upper,Accuracy_full,Accuracy_mean,Accuracy_std,Accuracy_ci_lower,Accuracy_ci_upper
Overall,1965,1224,0.6423259142647486,0.6422595930461032,0.01827471371884792,0.6079175135931554,0.6796848309813622,0.6896551724137931,0.6884563417087437,0.023715296856936432,0.6418585542696652,0.7316245031796502,0.5221932114882507,0.5217819331072232,0.027203521046086802,0.4721155858706492,0.5769655715571558,0.5943536404160475,0.5933276945840792,0.023219140669768937,0.5468818787907581,0.6398931994523049,0.583206106870229,0.5832381094357855,0.018074292563470706,0.5470084429290469,0.6202172742654976
Gender: F,1006,670,0.6518842211776994,0.651140819133197,0.024580172573315875,0.6020134238435425,0.6974941327795345,0.6764705882352942,0.674318374436471,0.029942939685875008,0.617203217350881,0.7327609548114029,0.5827702702702703,0.5814077981023743,0.033296894835412774,0.5162326943556976,0.6460639807146646,0.6261343012704175,0.6239591863621676,0.02747476984661603,0.5692724323112734,0.6797194040342044,0.5904572564612326,0.5899094338379943,0.02318005029244854,0.5457177710173321,0.6353176195738576
Gender: M,959,554,0.6367288333913913,0.6375337469518075,0.02764285517283549,0.5829777134534748,0.6899839560621729,0.7083333333333334,0.7075303519867241,0.036398480334824276,0.6315598225214198,0.7720600740296119,0.4578096947935368,0.4585622192574268,0.041469522646818725,0.3834201952885704,0.5451407884151247,0.5561613958560524,0.5556234070116839,0.0372823946755742,0.4837693976590103,0.6283040835372159,0.5755995828988529,0.5762529659385034,0.02742048075601665,0.5262484337967785,0.6291418774270636
Age: Adult,480,293,0.6165804481011318,0.6187678805388811,0.038438391633251884,0.539070754856669,0.6916124420192424,0.6438356164383562,0.6440104447323085,0.048897421540416694,0.5467093963122001,0.7379241136297587,0.5202952029520295,0.5222777997218814,0.055208041821480855,0.4144987699876999,0.6269957983193277,0.5755102040816327,0.5754637948440329,0.04660093491197883,0.4788631309387425,0.6640953669003868,0.5666666666666667,0.5687569899956009,0.037171802118469134,0.494862170139116,0.643167325376253
Age: Senior,828,488,0.6122386998804562,0.6109525806355505,0.030876972024929113,0.54969056522597,0.674726595685867,0.7580174927113703,0.7546919910051044,0.033899859452472425,0.6859714897824655,0.8160032258064516,0.47882136279926335,0.47719178564530873,0.04199185363892807,0.3991490266992873,0.5656083392729864,0.5869074492099323,0.5838826669183868,0.03764563498440722,0.5132077149295573,0.6586995387124726,0.5579710144927537,0.5567325816707739,0.030134089038268554,0.4962218265885641,0.6173070994644336
Age: Young,657,443,0.6909891536108278,0.6900306653336968,0.028057035079336646,0.6381999811588618,0.7441978676273341,0.6461038961038961,0.6445812800528192,0.03825805916578099,0.5693364627353054,0.7194277788101622,0.5940298507462687,0.5932315764697859,0.04016593241494971,0.5190091586151369,0.6714215812516096,0.6189735614307932,0.6171545925197963,0.0336744108293957,0.5504228445908842,0.6842621259029927,0.6270928462709284,0.6271083068592149,0.027178708336336524,0.5732897495310604,0.6828684949402896
Race: black,504,296,0.5464909560723513,0.5461906183823335,0.04258834486970251,0.462510183001975,0.6271189103328078,0.7485029940119761,0.7467386544180958,0.02803694140773312,0.6890210027100271,0.7971630112016574,1.0,1.0,0.0,1.0,1.0,0.8561643835616438,0.8547128277963937,0.018457818679697095,0.815882101463044,0.8871348966570857,0.75,0.7482724263377171,0.027828143810969964,0.6925997814257416,0.7973870974505199
Race: others,389,245,0.5434634279475982,0.5403380283906791,0.040113580536053545,0.46299193683155077,0.6192653463992857,0.6136363636363636,0.6128564608424842,0.039665171204550154,0.5350194143187774,0.6853821030954373,0.9432314410480349,0.9411236106480743,0.02066672393150237,0.8977723577235772,0.9771689497716894,0.7435456110154905,0.7415875048747533,0.031243198420782988,0.6782472575866763,0.7956268520118529,0.6169665809768637,0.6157472034175833,0.036831551549132945,0.5398627714411055,0.6824146981627297
Race: white,1072,683,0.5917396375537489,0.5924184827487204,0.02561043328699278,0.54206428682855,0.6407226669447601,0.5294117647058824,0.5215471276387889,0.14076992027615406,0.26625000000000004,0.7857142857142857,0.01651376146788991,0.01633853283695624,0.006149473476231601,0.005780068919519786,0.029258840582845638,0.03202846975088968,0.031616265146633356,0.011710126682156765,0.011320754716981131,0.05608002665217162,0.4925373134328358,0.4937402288160045,0.023514706350201555,0.4458203887194447,0.5408276429920075
