group,iteration,AUC,Precision,Recall,F1,Accuracy
Overall,0,0.6138211488723755,0.308270663022995,0.5,0.3813953399658203,0.6165413856506348
Gender: Male,0,0.6530612111091614,0.3602941036224365,0.5,0.4188034236431122,0.7205882668495178
Gender: Female,0,0.42329543828964233,0.2538461685180664,0.5,0.33673468232154846,0.5076923370361328
Age: <40,0,0.7011277675628662,0.36538460850715637,0.5,0.42222222685813904,0.7307692766189575
Age: 40-50,0,0.8120300769805908,0.36538460850715637,0.5,0.42222222685813904,0.7307692766189575
Age: 50-65,0,0.4426666796207428,0.22727273404598236,0.5,0.3125,0.45454543828964233
Race: White,0,0.6138211488723755,0.308270663022995,0.5,0.3813953399658203,0.6165413856506348
Overall,1,0.5889526605606079,0.308270663022995,0.5,0.3813953399658203,0.6165413856506348
Gender: Male,1,0.5714285969734192,0.36000001430511475,0.5,0.41860464215278625,0.7200000286102295
Gender: Female,1,0.4452380836009979,0.24137930572032928,0.5,0.3255814015865326,0.48275861144065857
Age: <40,1,0.68666672706604,0.3378378450870514,0.5,0.4032258093357086,0.6756756901741028
Age: 40-50,1,0.6508876085281372,0.3333333432674408,0.5,0.4000000059604645,0.6666666865348816
Age: 50-65,1,0.5272952914237976,0.2719298303127289,0.5,0.35227271914482117,0.5438596606254578
Race: White,1,0.5889526605606079,0.308270663022995,0.5,0.3813953399658203,0.6165413856506348
Overall,2,0.6030874252319336,0.34210526943206787,0.5,0.40625,0.6842105388641357
Gender: Male,2,0.6682539582252502,0.3684210479259491,0.5,0.42424243688583374,0.7368420958518982
Gender: Female,2,0.5321239233016968,0.32236841320991516,0.5,0.3919999897480011,0.6447368264198303
Age: <40,2,0.8108552694320679,0.35185185074806213,0.5,0.41304346919059753,0.7037037014961243
Age: 40-50,2,0.6095238327980042,0.33870968222618103,0.5,0.4038461446762085,0.6774193048477173
Age: 50-65,2,0.369140625,0.3333333432674408,0.5,0.4000000059604645,0.6666666865348816
Race: White,2,0.6030874252319336,0.34210526943206787,0.5,0.40625,0.6842105388641357
Overall,3,0.5630114078521729,0.35338345170021057,0.5,0.4140969216823578,0.7067669630050659
Gender: Male,3,0.5978773832321167,0.3840579688549042,0.5,0.4344262182712555,0.7681159377098083
Gender: Female,3,0.4485684037208557,0.3203125,0.5,0.39047619700431824,0.640625
Age: <40,3,0.7197802066802979,0.38181817531585693,0.5,0.4329896867275238,0.7636363506317139
Age: 40-50,3,0.5952380895614624,0.36000001430511475,0.5,0.41860464215278625,0.7199999690055847
Age: 50-65,3,0.36532509326934814,0.3207547068595886,0.5,0.39080458879470825,0.6415094137191772
Race: White,3,0.5630114078521729,0.35338345170021057,0.5,0.4140969216823578,0.7067669630050659
Overall,4,0.6261119842529297,0.34210526943206787,0.5,0.40625,0.6842105388641357
Gender: Male,4,0.680672287940979,0.3835616409778595,0.5,0.43410852551460266,0.767123281955719
Gender: Female,4,0.41600000858306885,0.2916666567325592,0.5,0.3684210479259491,0.5833333730697632
Age: <40,4,0.5977011919021606,0.353658527135849,0.5,0.41428571939468384,0.707317054271698
Age: 40-50,4,0.7159091234207153,0.3235294222831726,0.5,0.3928571343421936,0.6470588445663452
Age: 50-65,4,0.5722222328186035,0.3448275923728943,0.5,0.40816327929496765,0.6896551847457886
Race: White,4,0.6261119842529297,0.34210526943206787,0.5,0.40625,0.6842105388641357
Overall,5,0.5510725378990173,0.3345864713191986,0.5,0.4009009003639221,0.6691729426383972
Gender: Male,5,0.5971291661262512,0.37162160873413086,0.5,0.42635658383369446,0.7432432770729065
Gender: Female,5,0.4247058629989624,0.2881355881690979,0.5,0.3655914068222046,0.5762711763381958
Age: <40,5,0.6879699230194092,0.42222222685813904,0.5,0.45783132314682007,0.8444444537162781
Age: 40-50,5,0.4444444477558136,0.28125,0.5,0.36000001430511475,0.5625
Age: 50-65,5,0.4479578137397766,0.2946428656578064,0.5,0.37078651785850525,0.5892857313156128
Race: White,5,0.5510725378990173,0.3345864713191986,0.5,0.4009009003639221,0.6691729426383972
Overall,6,0.6175903677940369,0.3120300769805908,0.5,0.38425925374031067,0.6240601539611816
Gender: Male,6,0.7293869256973267,0.33076924085617065,0.5,0.39814814925193787,0.6615384817123413
Gender: Female,6,0.4750000238418579,0.29411765933036804,0.5,0.37037035822868347,0.5882353186607361
Age: <40,6,0.6833333373069763,0.3404255211353302,0.5,0.40506330132484436,0.6808510422706604
Age: 40-50,6,0.800000011920929,0.27272728085517883,0.5,0.3529411852359772,0.5454545617103577
Age: 50-65,6,0.4882051348686218,0.3046875,0.5,0.3786407709121704,0.609375
Race: White,6,0.6175903677940369,0.3120300769805908,0.5,0.38425925374031067,0.6240601539611816
Overall,7,0.6585848331451416,0.3233082592487335,0.5,0.39269405603408813,0.6466165781021118
Gender: Male,7,0.6239907741546631,0.375,0.5,0.4285714328289032,0.75
Gender: Female,7,0.5285714864730835,0.26923078298568726,0.5,0.3499999940395355,0.5384615659713745
Age: <40,7,0.7805643081665039,0.36250001192092896,0.5,0.4202898442745209,0.7250000238418579
Age: 40-50,7,0.7254902124404907,0.32692307233810425,0.5,0.39534884691238403,0.6538462042808533
Age: 50-65,7,0.5444444417953491,0.2985074520111084,0.5,0.37383177876472473,0.5970149040222168
Race: White,7,0.6585848331451416,0.3233082592487335,0.5,0.39269405603408813,0.6466165781021118
Overall,8,0.5116161704063416,0.3308270573616028,0.5,0.39819005131721497,0.6616541743278503
Gender: Male,8,0.4604037404060364,0.3544303774833679,0.5,0.4148148000240326,0.7088607549667358
Gender: Female,8,0.515625,0.29629629850387573,0.5,0.3720930218696594,0.5925925970077515
Age: <40,8,0.48974359035491943,0.3979591727256775,0.5,0.4431818127632141,0.795918345451355
Age: 40-50,8,0.7400000095367432,0.4000000059604645,0.5,0.4444444477558136,0.7999999523162842
Age: 50-65,8,0.4241379201412201,0.24576270580291748,0.5,0.3295454680919647,0.49152541160583496
Race: White,8,0.5116161704063416,0.3308270573616028,0.5,0.39819005131721497,0.6616541743278503
Overall,9,0.6607843637466431,0.3195488750934601,0.5,0.3899082541465759,0.6390977501869202
Gender: Male,9,0.6799450516700745,0.39393940567970276,0.5,0.4406779706478119,0.7878788113594055
Gender: Female,9,0.45543670654296875,0.24626865983009338,0.5,0.33000001311302185,0.4925372898578644
Age: <40,9,0.8142857551574707,0.34090909361839294,0.5,0.4054054021835327,0.6818181872367859
Age: 40-50,9,0.715976357460022,0.3333333432674408,0.5,0.4000000059604645,0.6666666865348816
Age: 50-65,9,0.49917900562286377,0.28999999165534973,0.5,0.3670886158943176,0.5799999833106995
Race: White,9,0.6607843637466431,0.3195488750934601,0.5,0.3899082541465759,0.6390977501869202
Overall,10,0.5689990520477295,0.31578946113586426,0.5,0.3870967626571655,0.6315789818763733
Gender: Male,10,0.5844482183456421,0.3466666638851166,0.5,0.4094488322734833,0.6933333277702332
Gender: Female,10,0.46514421701431274,0.27586206793785095,0.5,0.35555556416511536,0.5517241358757019
Age: <40,10,0.7457983493804932,0.3541666567325592,0.5,0.4146341383457184,0.7083333730697632
Age: 40-50,10,0.6640316247940063,0.3382352888584137,0.5,0.4035087823867798,0.6764705777168274
Age: 50-65,10,0.3580247163772583,0.2647058963775635,0.5,0.3461538553237915,0.529411792755127
Race: White,10,0.5689990520477295,0.31578946113586426,0.5,0.3870967626571655,0.6315789818763733
Overall,11,0.59375,0.36090224981307983,0.5,0.4192139804363251,0.7218044996261597
Gender: Male,11,0.6600378751754761,0.40243902802467346,0.5,0.44594594836235046,0.8048779964447021
Gender: Female,11,0.3142856955528259,0.29411765933036804,0.5,0.37037035822868347,0.5882353186607361
Age: <40,11,0.7214076519012451,0.369047611951828,0.5,0.42465752363204956,0.738095223903656
Age: 40-50,11,0.824999988079071,0.3947368562221527,0.5,0.44117647409439087,0.7894737124443054
Age: 50-65,11,0.35555553436279297,0.33018869161605835,0.5,0.39772728085517883,0.6603773832321167
Race: White,11,0.59375,0.36090224981307983,0.5,0.4192139804363251,0.7218044996261597
